name,url
Illumina,https://www.illumina.com/content/dam/illumina-marketing/documents/company/illumina-csr-report-2022.pdf
Pan Pacific International Holdings,https://ppih.co.jp/en/ir/pdf/ar_2022.pdf
China Resources Power Holdings Co,https://www.cr-power.com/power_en/SocialResponsibility/Sustainable/202104/P020210429760535224795.pdf
MOL Hungarian Oil & Gas,https://molgroup.info/storage/documents/publications/annual_reports/2021/mol_plc_consolidated_annual_report_2021_eng.pdf
Clorox,https://s21.q4cdn.com/507168367/files/doc_financials/2021/ar/Clorox-2021-Integrated-Annual-Report.pdf
Monster Beverage,https://www.monsterbevcorp.com/Monster_Sustainability_Report.pdf
Jefferies Financial,https://jefferies.com/CMSFiles/Jefferies.com/files/Sustainability/JEF-2021-ESG-Report.pdf
Rockwell Automation,https://literature.rockwellautomation.com/idc/groups/literature/documents/br/esap-br031_-en-p.pdf
Beijing Enterprises Holdings,https://www.behl.com.hk/en/csr/csr_2020.pdf
Hua Nan Financial Holdings Co,https://www.hnfhc.com.tw/uploads/file/20191229134148405397.pdf
LabCorp,https://files.labcorp.com/labcorp-d8/2023-03/Labcorp_Corporate_Responsibility_Report_2022_v18_033023.pdf
Lear,https://assets.website-files.com/6019e43dcfad3c059841794a/60a6d3d36ca419aff05b0371_2020%20Sustainability%20Report%20052021-min.pdf
Hankyu Hanshin Holdings,https://www.hankyu-hanshin.co.jp/docs/aa55bcb7c1637eeee203269402fde4fcd2c356b2.pdf
FERROVIAL,https://www.ferrovial.com/wp-content/uploads/2021/05/climate-strategy-2020-ferrovial.pdf
Bank of Ireland,https://www.bankofireland.com/app/uploads/assets/strategic-report-2019.pdf
Kohl's,https://corporate.kohls.com/content/dam/kohlscorp/corporate-responsibility/landing-page/Kohls-ESG%20Report.pdf
C.H. Robinson,https://www.responsibilityreports.com/HostedData/ResponsibilityReports/PDF/NASDAQ_CHRW_2021.pdf
Ferrari,https://cdn.ferrari.com/cms/network/media/pdf/Sustainability_Report_Ferrari_NV-2022.pdf?_gl=1*17i38s4*_ga*MTQ1OTUzODE3OC4xNjkzNDgwNjEw*_ga_JM1HT9B412*MTY5MzU1NzU5MC41LjAuMTY5MzU1NzU5MC4wLjAuMA..
Waste Connections,https://cdn.wasteconnections.com/resources/documents/sustainability/2019+Sustainability+Report.pdf
Bio-Rad Laboratories,https://www.bio-rad.com/webroot/web/pdf/corporate/literature/Annual_Report_2018.pdf
AerCap Holdings,https://www.aercap.com/_assets/_2b46a09cfaf79a3e951339c2ebe50fee/aercap/db/624/12548/file/AerCap+ESG+Report+VF.pdf
Shionogi & Co,https://www.shionogi.com/content/dam/shionogi/global/investors/ir-library/annual-report-integrated-report/pdf/environment%20Report_2022_e.pdf
Mitsubishi Motors,https://www.mitsubishi-motors.com/en/sustainability/pdf/report-2022/sustainability2022-environment-climate_change.pdf?201214
Partners Group Holding,https://www.partnersgroup.com/fileadmin/user_upload/Files/ESG_and_Corporate_Responsibility_PDFs/20210325_Climate_Change_Strategy_Final_website.pdf
LKQ,https://www.lkqcorp.com/wp-content/uploads/2022/05/2021-LKQ-Sustainability-Report-FINAL.pdf
ANTA Sports Products,https://www1.hkexnews.hk/listedco/listconews/sehk/2021/0527/2021052701324.pdf
HF Sinclair,https://s29.q4cdn.com/769728925/files/doc_downloads/2020-HF-Sustainability-Report.pdf
Expeditors International,https://www.expeditors.com/media/2862/expeditorssustainabilityreport2021-ftp.pdf
Xilinx,https://www.xilinx.com/content/dam/xilinx/publications/about/xilinx-cdp-climate-change-2021.pdf
Oriental Land Co,https://www.olc.co.jp/en/sustainability/report/main/00/teaserItems2/0/linkList/0/link/sustainability_report2022_en_i.pdf
Tractor Supply Co,https://s23.q4cdn.com/539497486/files/doc_downloads/2022/04/Tractor-Supply-Sustainability-Report-FY2021.pdf
Invesco,https://www.invesco.com/content/dam/invesco/crr/en/pdfs/2021-CR-Report-FINAL.pdf
China Resources Gas Group,https://www.crcgas.com/English/InvestorRelations/CorporateNews/Environment/2021envir/202104/P020210428622663653473.pdf
Howmet Aerospace,https://www.howmet.com/global/en/who-we-are/pdf/sustainability-reports/2022-Environmental-Social-and-Governance-Report.pdf
Skyworks Solutions,https://www.skyworksinc.com/-/media/SkyWorks/Documents/Brochures/SustainabilityReport2021.pdf
Arista Networks,https://www.arista.com/assets/data/pdf/Arista_CRR_2021.pdf
Halkbank,https://www.halkbank.com.tr/content/dam/halkbank/en/investor-relations/corporate-governance/sustainability/2022-CDP-Climate-Change-Report.pdf
Mohawk Industries,https://mohawkind.com/_pdf/Mohawk_2021_ESG_Report.pdf
AGC,https://www.agc.com/en/company/agc_report/pdf/agc_report_en_2023.pdf
GAIL,https://gailonline.com/pdf/Sustainability/Glimpses/GAILSustainabilityGlimpses2022.pdf
Sasol,https://www.sasol.com/sites/default/files/2023-09/SASOL%20Climate%20Change%20Report%202023.pdf
Cosmo Energy Holdings,https://ceh.cosmo-oil.co.jp/eng/ir/report/pdf/2021/report2021_en_05.pdf
Check Point Software,https://www.checkpoint.com/downloads/company/esg-environmental-policy.pdf
Emera,https://www.emera.com/docs/librariesprovider3/2020-sustainability-downloads/2021-cdp-climate-change-submission.pdf?sfvrsn=6d811a28_2
3i,https://www.3i.com/media/c3kjfzx4/3i-sustainabilityreport-2023.pdf
Keysight Technologies,https://www.keysight.com/us/en/assets/7018-06607/brochures/5992-3927.pdf
Ventas,https://s27.q4cdn.com/892858739/files/doc_news/Ventas-Commits-to-Achieve-Carbon-Neutral-Operations-by-2040-2022.pdf
Tenet Healthcare,https://s23.q4cdn.com/674051945/files/doc_presentations/2021/326-ESG-Report.pdf
Tingyi Holding,https://www.masterkong.com.cn/InvestorInformationen/financial/2021/ar/20220429/download/E0322AR.pdf
CJ Cheiljedang,https://www.cj.co.kr/cj_files/CJ%20Cheiljedang%20Commitment%20For%20Climate%20Action_en.pdf
Spotify Technology,https://www.lifeatspotify.com/reports/Spotify-Equity-Impact-Report-2021.pdf
East West Bancorp,https://www.eastwestbank.com/content/dam/ewb-dotcom/docs/company/EastWestBank-2022-ESG-Report.pdf
Keppel,https://www.kepcorp.com/en/file/sustainability/sustainability-reports/kcl-sr-20.pdf
IndusInd Bank,https://www.indusind.com/content/dam/indusind-corporate/generic/IndusInd-Bank-Integrated-Report-2021-22.pdf
BorgWarner,https://cdn.borgwarner.com/docs/default-source/default-document-library/2022-sustainability-report.pdf?sfvrsn=937b0e3d_23
Canadian Tire,https://s201.q4cdn.com/326551073/files/doc_downloads/esg-docs/English-ESG-Report-2021.pdf
YPF,https://www.ypf.com/english/TheCompany/Documents/ypf-sustainability-report-2021.pdf?_ga=2.118140236.478354109.1671198536-1101410661.1671198534
Weyerhaeuser Company,https://www.weyerhaeuser.com/application/files/5616/3907/3270/CDP_Climate_2021.pdf
Old Dominion Freight Line,https://d1io3yog0oux5.cloudfront.net/odfl/files/20220120/OD_2020_ESG_Report_Final_.pdf
Kobe Steel,https://www.kobelco.co.jp/english/about_kobelco/outline/integrated-reports/files/integrated-reports2021_e.pdf
Red Eléctrica,https://www.redeia.com/sites/webgrupo/files/03_GOBIERNO_CORPORATIVO/Documentos/Junta_General_de_Accionistas/REVISADO_Sustainability_Report_summary_2022.pdf
Mebuki Financial Group,https://www.mebuki-fg.co.jp/eng/ir_library/pdf/annual_report/2023.pdf
Aramark,https://www.aramark.com/content/dam/aramark/en/environmental-social-governance/reporting/Aramark-2021-Impact-Report.pdf
Suzano Papel e Celulose,https://web.archive.org/web/20231016140933/https://stszprdscentind.blob.core.windows.net/site/documents/Sustainability%20Report%202022.pdf
ResMed,https://s2.q4cdn.com/231003812/files/doc_downloads/2023/03/ResMed_ESG_FY2023_vF_small.pdf
JG Summit Holdings,https://www.jgsummit.com.ph/docs/2023/04/Part%20II%20-%20JGSHI%26Subs_Sustainability%20Report_2022.pdf
ARKEMA,https://www.arkema.com/files/live/sites/shared_arkema/files/downloads/news-attachments/global/en/press-release/2022/20220707-Press%20release-Arkema_Commitment%201.5C%20-%20EN.pdf
Vulcan Materials,https://s3.amazonaws.com/content.vulcanmaterials.com/vulcan-materials-company-social-responsibility/2022/05/j4gcZGDW-Vulcan-Materials-Company-2021-ESG-Report-for-web.pdf#page=26
Chow Tai Fook Jewellery,https://www.ctfjewellerygroup.com/file/Sustainability/reports/csr-report.pdf
Sistema,https://sistema.com/upload/iblock/1b7/Sistema_Sustainability-Report-2019_ENG.pdf
RSA Insurance Group,https://static.rsagroup.com/rsa/investors/investment-strategy/low-carbon-policy-brochure.pdf
SS&C Technologies,https://f.hubspotusercontent40.net/hubfs/1689245/website/pdf/SSC-Corporate-ESG-Report-21210521.pdf
LEG Immobilien AG,https://www.leg-wohnen.de/fileadmin/dateien/02_Unternehmen/Nachhaltigkeit/Nachhaltigkeitsberichte/ESG_Agenda2024.pdf
Verisk Analytics,https://www.verisk.com/siteassets/media/corporate-social-responsibility/verisk-corporate-social-responsibility-report-2022.pdf
Commercial Bank For Investment & Development Of Vietnam,https://bidv.com.vn/wps/wcm/connect/52ab7924-1010-42e8-8416-eddad6e6cbc8/BIDV+Annual+Report+2022.pdf?MOD=AJPERES&CACHEID=ROOTWORKSPACE-52ab7924-1010-42e8-8416-eddad6e6cbc8-ozo8.T.
Metropolitan Bank & Trust,https://web-assets.metrobank.com.ph/1649720297-metrobank-2021-sustainability-report-0408.pdf
Bank of East Asia,https://www.hkbea.com/pdf/en/about-bea/corporate-social-responsibility/csr-reports/BEA_2020%20ESG%20Highlights_Eng.pdf
Sofina,https://www.sofinagroup.com/wp-content/uploads/2022/03/sofina-sa-jaarverslag-2021-singlepage.pdf
Halyk Bank,https://backend.halykbank.com/storage/documents/files/6138a9ee03ef3.pdf
Hong Leong Financial,http://www.hlfg.com.my/data/agm-reports/HLFG-AR2022.pdf
Abu Dhabi Islamic Bank,https://www.adib.ae/en/SiteAssets/ADIB-Sustainability-Reports/ADIB_SustainabilityReport_2019_En_Final.pdf
Arca Continental,https://www.arcacontal.com/media/216516/ac_-_climate_change_adaptation_and_mitigation_strategy_.pdf
Yuexiu Property Co,https://www1.hkexnews.hk/listedco/listconews/sehk/2021/0629/2021062901560.pdf
iHeartMedia,https://s24.q4cdn.com/216390268/files/doc_downloads/ESG/2022/iHeartMedia.pdf
Navient,https://images.navient.com/Navient/docs/CSR-Report-September-2022-FINAL.pdf
Teleflex,https://www.teleflex.com/global/about-us/csr/Teleflex_2021_Global_Impact_Report.pdf
Sun Pharmaceutical Industries,https://sunpharma.com/responsibility/sustainability/pdf/Sunpharma_SR_2021-22.pdf
IDEXX Laboratories,https://www.idexx.com/files/idexx-corporate-responsibility-report-2021.pdf
Hologic,https://www.hologic.com/sites/default/files/2023-02/22-CORP-22551-FullReport-v2.pdf
Teleperformance,https://www.teleperformance.com/media/cuupmb44/teleperformance-press-release-sbti-ev-def.pdf
Newcrest Mining,https://www.newcrest.com/sites/default/files/2021-05/Net%20Zero%20Statement.pdf
China Merchants Port Holdings,https://sustainableworldports.org/wp-content/uploads/IAPH-Sustainability-Port-Project-Award-CMPort-15-April-2021.pdf
Ternium,https://us.ternium.com/media/z4wbozjn/ternium-sustainability-report-2021.pdf
Bajaj Auto,https://investors.bajajauto.com/wp-content/uploads/2023/06/BAL2023_BRSR_Final_Digital.pdf
Kansas City Southern,https://www.kcsouthern.com/corporate-responsibility/our-commitment/KCS-2019-Sustainability-Report.pdf
Essex Property Trust,https://s1.q4cdn.com/401188009/files/doc_downloads/CSR/2021-Essex-TCFD-Report.pdf
voestalpine AG,https://www.voestalpine.com/group/static/sites/group/.downloads/en/share/corporate-responsibility/2022-corporate-responsibility-report.pdf
Wendel SE,https://www.wendelgroup.com/wp-content/uploads/2022/07/Wendel_ESG-Brochure_2022.pdf
Banca MPS,https://www.gruppomps.it/static/upload/rel/relazione-esg-semestre2021-eng.pdf
IAC/InterActiveCorp,https://www.annualreports.com/HostedData/AnnualReportArchive/i/NASDAQ_IAC_2018.pdf
Hyundai Glovis Co,https://www.glovis.net/Eng/common/file/Hyundai%20Glovis%20TCFD%20Framework%20(English).pdf
Ramsay Health Care,https://www.ramsayhealth.com/globalassets/global/investor-centre/investor-centre-pdfs/rhc-annual-report-2023_final.pdf
CSPC Pharmaceutical Group,https://doc.irasia.com/listco/hk/cspc/annual/2020/esr.pdf
Asian Paints,https://www.asianpaints.com/content/dam/annual-report-2023/pdf/Asian%20Paints%2022-23_Our%20ESG%20commitments.pdf
Goodyear,https://corporate.goodyear.com/content/dam/goodyear-corp/documents/responsibility/corp-responsibility-reports/2021%20Goodyear%20Corporate%20Responsibility%20Report.pdf.coredownload.pdf
Qurate Retail Group,https://www.qurateretailgroup.com/wp-content/uploads/qvc-newco/2022/09/Qurate-Retail-Inc-2022-CDP-Climate-Change-Response.pdf
Yamato Holdings Co,https://www.yamato-hd.co.jp/english/investors/library/annualreport/pdf/e_ir2021_2_00_A4.pdf
Cooper Companies,https://www.coopercos.com/wp-content/uploads/2022/05/CooperCompanies-2021-ESG-Report5.11.22.pdf
Nippon Express Co,https://www.nipponexpress-holdings.com/en/pdf/sustainability/report/2-1_NXSustainabilityDB2023_EN_ALL.pdf
Agnico Eagle Mines,https://s21.q4cdn.com/374334112/files/doc_downloads/Sustainability/Climate-Action-/AgnicoEagle_ClimateChangeActionReport_Final.pdf
Avis Budget,https://avisbudgetgroup.com/wp-content/uploads/2022/11/Carbon-Reduction-Plan-ABG-UK.pdf
Hachijuni Bank,https://www.82bank.co.jp/english/pdf/ar2023.pdf
Banco Davivienda,https://sostenibilidad.davivienda.com/en/wp-content/uploads/2023/04/DAV-Info-2022-TCFD-ENG-31.mar_.23.pdf
DexCom,https://s201.q4cdn.com/758408164/files/doc_downloads/2023/Dexcom-Annual-Sustainability-Report-March-2023.pdf
Rajesh Exports,https://rajeshindia-production.s3.amazonaws.com/uploads/annual_report/file/18/Rajesh_Exports_AR_2022.pdf
Kinross Gold,https://s2.q4cdn.com/496390694/files/doc_downloads/2023/ESG/updated/Kinross-2022-Sustainability-and-ESG-Report.pdf
Genting Bhd,https://www.genting.com/wp-content/uploads/2021/04/GENT-Sustainability-Report-2020-2.pdf
Performance Food Group,https://pfgc.com/-/media/PFGC/Files/ESG_CSR-Report-2022_Final.pdf
Zebra Technologies,https://www.zebra.com/content/dam/zebra_dam/en/policies/environment/zebra-cdp-submittal-policy-environment-2022-en-us.pdf
Community Health Sys,https://www.responsibilityreports.com/HostedData/ResponsibilityReports/PDF/NYSE_CYH_2021.pdf
Air Lease,https://d17avvkqn7yvpt.cloudfront.net/s3_airleasecorp/social_responsibility/Air%20Lease_ESG_Report_2021.pdf
Unibail-Rodamco,https://report.urw.com/2020/assets/documents/english/UNIBAIL-Annual-Report-2020-ENG-Web-Chapter-2.pdf
Western Alliance Bancorp.,https://www.westernalliancebancorporation.com/sites/default/files/2022-10/2022-Corporate-Responsibility-Report.pdf
Bank of Xi'an,https://www.xacbank.com/icms/static/xacbank2019/zh/jvsxapz8/vo4mlc9d/92j4bjs5/UserFiles/Exp/31751014406616102832023-04-28/%E8%A5%BF%E5%AE%89%E9%93%B6%E8%A1%8C%E8%82%A1%E4%BB%BD%E6%9C%89%E9%99%90%E5%85%AC%E5%8F%B82022%E5%B9%B4%E5%BA%A6%E7%A4%BE%E4%BC%9A%E8%B4%A3%E4%BB%BB%E6%8A%A5%E5%91%8A.pdf
Broadridge Financial Solutions,https://www.broadridge.com/_assets/pdf/broadridge_net_zero_website_announcement.pdf
VICI Properties,https://s1.q4cdn.com/751481880/files/doc_downloads/gov_docs/2022/09/2021-2022-VICI-Properties-Inc.-ESG-Report.pdf
Juroku Bank,https://web.archive.org/web/20231024133222/https://www.16fg.co.jp/ir/disclosure/files/annual_report_2023.pdf
CIT,https://cms-assets.cit.com/9j7wv5nnfw5f/1YzFkTinfizEdYdAzuS0dY/974cee1b0a905fd777dfe5c853a33204/corporate_social_responsibility_report.pdf
Bank of Qingdao,http://www.qdccb.com/images/ag_gsgg/2021/03/30/D252CDFD1D21ACE22D35F95672B54921.pdf
Quanta Services,https://web.archive.org/web/20221010235741/https://sustainability.quantaservices.com/wp-content/uploads/2022/09/2021-Quanta-Sustainability-Report-2.pdf
Taiwan Business Bank,https://www.tbb.com.tw/zh-tw/-/media/tbb/files/zh-tw/about/sustainability/overview/status-reports/2022.pdf?sc_lang=zh-tw&hash=C1AC53692F5B6F3A029955989AADC04A
Steel Authority of India,https://sail.co.in/sites/default/files/2021-10/Sustainability-Report%202020_2021.pdf
First Pacific Co,https://www.firstpacific.com/media/normal/16347_2020072300027.pdf
Chongqing Zhifei Biological Products,http://en.zhifeishengwu.com/skin/default/file/FY22%20ESG%20report.pdf
Swiss Prime Site,https://sps.swiss/fileadmin/user_upload/redakteure/gruppe/online-gb/2019/pdf/en/CO2_reduction_goal_and_pathway.pdf
Banque Centrale Populaire,https://www.groupebcp.com/fr/Documents%20partages/GBP_RSE/SE_BP_2020.pdf
Credito Emiliano,https://www.credem.it/content/dam/credem/documenti/gruppo-credem/sostenibilita/2022/Credem%20Non%20Financial%20Statements_2021.pdf
RingCentral,https://assets.ringcentral.com/us/report/impact-report/2021.pdf
Nine Dragons Paper Holdings,http://www.ndpaper.com/en/esg/esg/esr2020.pdf
Newell Brands,https://www.newellbrands.com/contentAsset/raw-data/b265a777416348eca83c230e21eb429c/asset/27201518-4041-4c2c-b57f-b1de6bb31b5f/27201518-4041-4c2c-b57f-b1de6bb31b5f/newell-ccr-report-2021-final.pdf
Senshu Ikeda Holdings,https://web.archive.org/web/20230809162533/https://www.senshuikeda-hd.co.jp/ir/e-koukoku/disclosure/pdf/ar2022.pdf
Fortinet,https://www.fortinet.com/content/dam/fortinet/assets/reports/fortinet-2022-sustainability-report.pdf
Zenith Bank,https://www.zenithbank.com/media/3460/zb-2021-annual-report.pdf
Sartorius,https://www.sartorius.com/download/1273398/sag-gri-report-en-2021-pdf-data.pdf
Okta,https://www.okta.com/sites/default/files/2022-12/Okta%202022%20CDP_Official%20Response_.pdf
Teledyne Technologies,https://www.teledyne.com/en-us/About-Us/Documents/Teledyne%20Technologies%202022%20Corporate%20Social%20Responsibility%20Report.pdf
Healthpeak Properties,https://www.healthpeak.com/app/uploads/2022/09/2021-ESG-Report_vf.pdf
Banca Popolare di Sondrio,https://istituzionale.popso.it/sites/default/files/files/BPS_DNF22_allegato%20TCFD%20Report_0.pdf
Aareal Bank,https://www.aareal-bank.com/fileadmin/05_Verantwortung/03_Other_PDF-files/Nichtfinanzieller_Bericht_2022_en.pdf
Chimera Investment,https://web.archive.org/web/20230416094545/https://www.chimerareit.com/download/companies/chimera/ESG/Corporate%20Reponsibilty%20Report_a11y.pdf
Parkland Fuel,https://assets.ctfassets.net/tatgxebmkmwo/5EDCEnjZkfSVymyxQqO8Lj/ede568a3f07a3b99819e341b5a1c17d6/Drive_to_Zero_2021_Sustainability_Report_English_Final__1_.pdf
Amdocs,https://www.amdocs.com/sites/default/files/2022-06/Amdocs-CSR-Report-2021-2022_v11.pdf
Hyatt Hotels,https://web.archive.org/web/20220715165603/https://about.hyatt.com/content/dam/hyatt/woc/2030EnvironmentGoals.pdf
NCR,https://investor.ncr.com/node/31491/pdf
Just Eat Takeaway.com,https://s3.eu-central-1.amazonaws.com/takeaway-corporatewebsite-dev/01-03-2023-Press-Release-Just-Eat-Takeaway.com-Full-Year-2022-Results.pdf
Moderna,https://assets.modernatx.com/m/ccaae809ca9152c/original/Moderna_ESG_2021.pdf
Nuernberger Beteiligungs,https://www.nuernberger.de/pdf/X550_p.pdf
Paycom,https://s201.q4cdn.com/761236765/files/doc_downloads/CSR/Corporate_Social_Responsibility_Report-(1).pdf
JTEKT,https://www.jtekt.co.jp/e/ir/pdf/2022/JTEKT_Report2022_EN.pdf
Heico,https://www.heico.com/investors/annual-reports/docs/AnnualReport_2022.pdf
W.P. Carey,https://www.wpcarey.com/sites/default/files/2023-05/WPC_ESG-Report_2022_1.pdf
Crédit Agricole,https://www.credit-agricole.com/en/pdfPreview/194388
